economy,country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,life_expectancy,infant_mortality,hospital_beds,population,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region,gdp_total,fdi_per_capita,health_index,education_index,environment_index,gender_index,development_index,development_category,life_expectancy_category,environment_category,gdp_category,gender_category
AZE,Azerbaijan,2017,4147.2,0.15,7.02,5.0,72.7,18.7,3.98,9854033.0,103.294,89.263,2.474,100.0,1.9,13.273,91.332,62.213,16.8,22.0,1.002,79.0,West Asia,40866645657.6,712.399,0.78,96.279,35.502,26.672,91.653,Developed,High,Poor,Lower Middle,Poor
AZE,Azerbaijan,2018,4739.79,1.5,2.98,4.9,73.0,17.6,3.95,9939771.0,99.722,108.489,2.455,100.0,1.9,13.414,92.276,62.63,16.8,21.0,1.003,79.8,West Asia,47112427188.09,299.806,0.787,104.106,35.863,26.811,94.045,Developed,High,Poor,Lower Middle,Poor
AZE,Azerbaijan,2019,4805.75,2.48,3.12,5.0,73.3,16.6,3.94,10024283.0,97.935,107.864,3.176,100.0,1.7,13.553,93.219,62.441,16.807,21.0,1.011,81.1,West Asia,48174198027.25,311.244,0.793,102.9,36.157,26.753,94.305,Developed,High,Poor,Lower Middle,Poor
AZE,Azerbaijan,2020,4229.91,-4.2,1.19,7.24,70.3,15.6,4.35,10093121.0,98.236,91.366,4.332,100.0,1.3,13.694,94.16,64.382,17.355,21.0,1.005,84.6,West Asia,42692993449.11,117.902,0.767,94.801,36.385,27.581,93.39,Developed,High,Poor,Lower Middle,Poor
AZE,Azerbaijan,2021,5408.05,5.62,-3.11,6.04,71.0,14.8,4.35,10137750.0,97.731,91.411,3.702,100.0,1.3,13.833,95.098,61.174,18.182,55.0,0.994,86.0,West Asia,54825458887.5,-306.774,0.778,94.571,36.744,26.783,93.917,Developed,High,Poor,Upper Middle,Poor
AZE,Azerbaijan,2022,7770.59,4.71,-5.68,5.65,74.1,14.1,3.8,10141756.0,99.808,90.953,3.047,100.0,1.4,13.972,96.004,62.165,18.333,32.0,1.002,88.0,West Asia,78807427756.04,-560.061,0.812,95.381,37.125,27.167,94.846,Developed,High,Poor,Upper Middle,Poor
AZE,Azerbaijan,2023,7133.03,1.35,0.35,5.64,74.4,13.3,3.68,10153958.0,101.98,92.74,3.664,100.0,1.4,14.112,96.849,61.748,18.644,18.0,1.002,89.0,West Asia,72428487032.74,34.469,0.819,97.36,37.454,27.131,95.802,Developed,High,Poor,Upper Middle,Poor
BGD,Bangladesh,2000,396.67,5.29,0.53,3.27,62.0,59.8,1.66,134544304.0,101.214,46.721,2.125,32.0,60.2,14.752,94.557,28.671,9.091,523.0,0.993,0.071,South Asia,53369689067.68,3.939,0.637,73.968,56.503,12.918,50.149,Developing,Moderate,Good,Low Income,Very Poor
BGD,Bangladesh,2001,394.66,5.08,0.15,3.609,62.8,56.6,1.66,136805810.0,101.214,48.461,2.172,35.0,55.9,14.728,94.729,28.878,11.808,495.0,0.993,0.13,South Asia,53991780974.6,1.096,0.646,74.838,55.119,13.893,51.174,Developing,Moderate,Good,Low Income,Very Poor
BGD,Bangladesh,2002,393.89,3.83,0.1,3.966,63.6,53.6,1.66,138933658.0,101.214,49.62,2.017,37.8,54.4,14.703,94.905,28.98,2.0,465.0,0.993,0.14,South Asia,54724578549.62,0.72,0.655,75.417,54.669,10.658,52.065,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2003,426.75,4.74,0.45,4.32,64.3,50.9,1.66,140970351.0,101.214,49.526,2.069,40.5,52.6,14.679,95.081,29.055,2.0,436.0,0.993,0.164,South Asia,60159097289.25,3.192,0.663,75.37,54.12,10.683,52.779,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2004,455.61,5.24,0.69,4.316,64.9,48.4,1.66,142902856.0,101.214,46.308,1.94,40.6,52.0,14.654,95.255,29.123,2.0,406.0,0.993,0.199,South Asia,65107970222.16,4.828,0.67,73.761,53.97,10.705,52.454,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2005,480.09,6.54,1.17,4.25,65.5,46.0,1.66,144715786.0,96.387,45.17,3.378,44.2,50.6,14.63,95.462,29.194,14.783,378.0,1.053,0.242,South Asia,69476601700.74,8.085,0.677,70.779,53.564,15.01,52.671,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2006,490.39,6.67,0.64,3.591,66.0,43.9,1.66,146405973.0,95.877,45.701,2.131,50.5,48.6,14.605,95.667,29.241,15.072,352.0,1.056,1.0,South Asia,71796025099.47,4.371,0.683,70.789,52.957,15.123,54.489,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2007,537.96,7.06,0.82,4.015,66.5,41.9,0.35,147989278.0,93.662,46.466,2.202,46.5,47.2,14.58,95.869,30.797,11.808,334.0,1.064,1.8,South Asia,79612311992.88,5.541,0.689,70.064,52.55,14.556,53.558,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2008,613.06,6.01,1.45,4.49,67.0,40.1,0.37,149474264.0,90.378,44.573,2.055,54.3,45.2,14.556,96.07,32.398,6.333,310.0,1.085,2.5,South Asia,91636692287.84,9.701,0.695,67.476,51.942,13.272,55.086,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2009,679.21,5.05,0.88,5.0,67.5,38.4,0.49,150873714.0,92.594,48.126,1.939,57.1,43.1,14.531,96.268,34.041,18.551,293.0,1.06,3.1,South Asia,102474935285.94,5.833,0.701,70.36,51.3,17.884,56.707,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2010,757.39,5.57,1.07,3.379,68.0,36.9,0.54,152201981.0,94.776,49.503,3.378,55.3,40.3,14.507,96.464,35.723,18.551,275.0,1.079,3.7,South Asia,115276258389.59,7.03,0.707,72.14,50.424,18.451,56.901,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2011,837.34,6.46,0.98,3.737,68.5,35.4,0.53,153591076.0,101.214,49.752,2.133,59.6,38.4,14.499,96.657,35.021,19.714,258.0,1.065,4.5,South Asia,128607951577.84,6.381,0.713,75.483,49.852,18.6,59.06,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2012,859.68,6.52,1.19,4.07,69.0,34.1,0.61,155070101.0,101.214,51.672,2.175,65.5,37.3,14.492,96.848,34.316,19.714,244.0,0.993,5.0,South Asia,133310664427.68,7.674,0.719,76.443,49.547,18.341,60.948,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2013,958.26,6.01,1.74,4.426,69.5,32.7,0.58,156532141.0,101.214,55.621,1.966,61.5,37.0,14.484,97.036,33.616,19.714,230.0,0.993,6.63,South Asia,149998489434.66,11.116,0.726,78.418,49.507,18.108,60.896,Developing,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2014,1094.46,6.06,1.47,4.417,70.0,31.4,0.6,157964929.0,101.214,59.422,2.099,62.4,35.4,14.476,97.221,33.571,19.828,217.0,0.993,11.9,South Asia,172886296193.34,9.306,0.732,80.318,49.032,18.131,62.96,Developing,Moderate,Moderate,Lower Middle,Very Poor
BGD,Bangladesh,2015,1224.39,6.55,1.45,4.397,70.5,30.0,0.76,159383179.0,101.214,59.422,1.872,74.0,33.1,14.469,97.403,33.531,20.0,204.0,0.993,12.9,South Asia,195147170535.81,9.098,0.738,80.318,48.324,18.175,66.155,Developing,High,Moderate,Lower Middle,Very Poor
BGD,Bangladesh,2016,1649.28,7.11,0.88,4.35,71.1,28.6,0.79,160811932.0,101.214,64.166,1.282,75.9,30.2,14.469,97.583,33.497,20.0,191.0,0.993,18.1,South Asia,265223903208.96,5.472,0.746,82.69,47.417,18.163,68.568,Developing,High,Moderate,Lower Middle,Very Poor
BGD,Bangladesh,2017,1811.08,6.59,0.62,4.372,71.6,27.4,0.84,162186147.0,105.129,62.341,2.113,88.0,28.1,14.469,97.759,36.676,20.286,179.0,1.101,21.5,South Asia,293732087108.76,3.823,0.752,83.735,46.776,19.354,72.748,Moderate,High,Moderate,Lower Middle,Very Poor
BGD,Bangladesh,2018,1965.24,7.32,0.75,4.439,72.1,26.3,0.88,163523103.0,107.19,65.271,2.095,86.9,27.0,14.469,97.933,38.056,20.286,168.0,1.104,25.6,South Asia,321362142939.72,4.587,0.759,86.23,46.467,19.815,74.166,Moderate,High,Moderate,Lower Middle,Very Poor
BGD,Bangladesh,2019,2129.8,7.88,0.54,4.504,72.6,25.4,0.89,164913055.0,101.214,65.119,1.131,92.2,26.1,14.469,98.104,39.33,20.63,157.0,0.993,30.4,South Asia,351231824539.0,3.274,0.765,83.166,46.224,20.318,75.968,Moderate,High,Moderate,Lower Middle,Poor
BGD,Bangladesh,2020,2248.85,3.45,0.41,5.539,71.4,24.9,0.97,166298024.0,110.067,66.433,2.14,96.2,27.2,14.469,98.273,40.323,20.917,152.0,1.146,36.109,South Asia,373979311272.4,2.465,0.754,88.25,46.647,20.795,79.708,Moderate,High,Moderate,Lower Middle,Poor
BGD,Bangladesh,2021,2482.85,6.94,0.41,5.457,71.1,24.5,0.94,167658854.0,106.335,66.828,2.171,99.0,25.0,14.469,98.438,42.181,20.857,194.0,1.135,38.917,South Asia,416271785653.9,2.445,0.752,86.582,45.969,21.391,80.734,Moderate,High,Moderate,Lower Middle,Poor
BGD,Bangladesh,2022,2716.49,7.1,0.35,4.593,74.3,24.4,1.01,169384897.0,107.802,67.038,2.085,99.4,46.0,14.459,98.579,43.687,20.857,131.0,0.993,41.616,South Asia,460132378851.53,2.066,0.784,87.42,53.013,21.846,81.754,Moderate,High,Moderate,Lower Middle,Poor
BGD,Bangladesh,2023,2551.02,5.78,0.34,3.352,74.7,24.4,0.92,171466990.0,103.116,65.986,2.162,99.5,46.0,14.49,98.682,41.874,20.857,115.0,0.993,44.503,South Asia,437415720829.8,1.983,0.788,84.551,53.057,21.241,81.809,Moderate,High,Moderate,Lower Middle,Poor
BHR,Bahrain,2000,14214.48,5.3,4.01,1.081,74.7,10.5,2.71,637582.0,98.878,91.438,3.511,100.0,0.0,0.521,99.959,34.267,9.107,25.0,1.03,6.154,West Asia,9062896587.36,6289.387,0.842,95.158,33.493,14.801,75.318,Moderate,High,Poor,Upper Middle,Very Poor
BHR,Bahrain,2001,13573.23,2.49,0.9,1.118,74.9,10.1,2.64,661316.0,98.287,92.747,3.511,100.0,0.0,0.542,99.957,34.91,9.107,24.0,1.053,15.039,West Asia,8976194170.68,1360.923,0.848,95.517,33.5,15.023,77.628,Moderate,High,Poor,Upper Middle,Very Poor
BHR,Bahrain,2002,13501.47,3.35,2.26,1.137,75.2,9.7,2.56,710553.0,96.798,85.689,3.511,100.0,0.0,0.563,99.955,35.493,9.107,23.0,1.066,18.051,West Asia,9593510012.91,3180.621,0.855,91.244,33.506,15.222,77.312,Moderate,High,Poor,Upper Middle,Very Poor
BHR,Bahrain,2003,14486.03,6.3,4.67,1.126,75.5,9.4,2.35,764517.0,95.426,81.413,3.511,100.0,0.0,0.576,99.953,36.073,0.0,22.0,1.071,21.555,West Asia,11074816197.51,6108.432,0.861,88.42,33.51,12.381,77.482,Moderate,High,Poor,Upper Middle,Very Poor
BHR,Bahrain,2004,15963.95,6.98,6.58,1.064,75.8,9.1,2.19,823741.0,95.15,80.492,3.511,100.0,0.0,0.589,99.951,36.673,0.0,21.0,1.069,21.459,West Asia,13150160136.95,7987.948,0.868,87.821,33.513,12.581,77.308,Moderate,High,Poor,High Income,Very Poor
BHR,Bahrain,2005,17966.17,6.77,6.57,1.021,76.1,8.8,2.18,888822.0,95.148,81.28,3.511,100.0,0.0,0.601,99.949,37.61,0.0,20.0,1.069,21.304,West Asia,15968727151.74,7391.806,0.875,88.214,33.517,12.893,77.367,Moderate,High,Poor,High Income,Very Poor
BHR,Bahrain,2006,19267.28,6.47,15.75,1.021,76.5,8.5,2.05,960424.0,101.917,83.553,2.874,100.0,0.0,0.622,99.947,38.62,2.5,20.0,1.072,28.244,West Asia,18504758126.72,16399.007,0.883,92.735,33.523,14.064,80.232,Moderate,High,Poor,High Income,Very Poor
BHR,Bahrain,2007,20908.4,8.29,8.08,1.006,77.0,8.1,1.93,1039295.0,98.475,90.055,2.575,100.0,0.0,0.633,99.945,39.727,2.5,19.0,1.002,32.91,West Asia,21729995578.0,7774.501,0.893,94.265,33.526,14.41,81.78,Moderate,High,Poor,High Income,Very Poor
BHR,Bahrain,2008,23299.5,6.25,6.98,1.015,77.5,7.8,1.88,1103496.0,98.475,89.021,2.497,100.0,0.0,0.645,99.943,40.943,2.5,19.0,1.002,51.95,West Asia,25710905052.0,6325.351,0.903,93.748,33.529,14.815,86.41,Moderate,High,Poor,High Income,Very Poor
BHR,Bahrain,2009,19465.31,2.54,1.12,1.07,78.0,7.4,1.77,1178415.0,98.475,90.129,3.511,100.0,0.0,0.664,99.941,42.274,2.5,18.0,1.002,53.0,West Asia,22938213283.65,950.429,0.915,94.302,33.535,15.259,86.811,Moderate,High,Poor,High Income,Very Poor
BHR,Bahrain,2010,21819.33,4.33,0.58,1.13,78.6,7.1,1.76,1228543.0,98.475,90.197,2.351,100.0,0.0,0.682,99.939,43.59,2.5,18.0,1.002,55.0,West Asia,26805985136.19,472.104,0.927,94.336,33.54,15.697,87.319,Moderate,High,Poor,High Income,Very Poor
BHR,Bahrain,2011,25032.79,1.93,2.61,1.21,79.1,6.8,2.06,1195020.0,96.12,93.294,2.312,100.0,0.0,0.699,99.937,42.579,10.0,18.0,0.999,77.0,West Asia,29914684705.8,2184.064,0.938,94.707,33.545,17.859,92.911,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2012,26438.67,3.8,4.83,1.2,79.6,6.6,2.02,1208964.0,101.803,98.473,2.545,100.0,0.0,0.717,99.935,42.806,10.0,17.0,1.013,88.0,West Asia,31963400237.88,3995.156,0.948,100.138,33.551,17.94,97.018,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2013,26989.76,5.29,11.02,1.184,80.0,6.5,2.02,1253191.0,107.464,107.61,2.383,100.0,0.0,0.738,99.933,42.952,10.0,17.0,1.014,90.0,West Asia,33823324324.16,8793.552,0.954,107.537,33.557,17.989,99.368,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2014,26451.8,4.31,4.37,1.144,80.2,6.4,1.95,1314562.0,104.37,104.204,2.369,100.0,0.0,0.757,99.932,43.095,7.5,16.0,1.009,90.503,West Asia,34772531111.6,3324.301,0.958,104.287,33.563,17.201,98.68,Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2015,23734.06,2.51,0.2,1.164,80.3,6.3,1.89,1370322.0,100.237,100.304,2.553,100.0,0.0,0.771,99.93,43.369,7.5,16.0,1.002,93.478,West Asia,32523304567.32,145.951,0.962,100.27,33.567,17.29,98.42,Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2016,23800.0,3.81,0.72,1.19,80.4,6.3,1.81,1423726.0,99.897,100.584,2.802,100.0,0.0,0.796,99.928,43.543,7.5,17.0,1.015,98.0,West Asia,33884678800.0,505.715,0.963,100.24,33.575,17.353,99.542,Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2017,24784.77,4.95,3.83,1.18,80.4,6.3,1.74,1501116.0,98.736,100.923,2.216,100.0,0.0,0.821,99.926,43.581,7.5,17.0,1.014,95.878,West Asia,37204814803.32,2551.435,0.963,99.83,33.582,17.365,98.908,Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2018,26324.41,2.05,4.18,1.188,80.4,6.4,1.81,1503091.0,96.839,100.702,2.389,100.0,0.0,0.848,99.924,43.209,15.0,16.0,1.022,98.645,West Asia,39567983751.31,2780.936,0.96,98.77,33.591,19.744,99.335,Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2019,27259.74,2.05,2.33,1.217,80.5,6.5,1.93,1483756.0,96.775,102.128,2.111,100.0,0.0,0.872,99.922,42.516,15.0,17.0,1.038,99.702,West Asia,40446802783.44,1570.339,0.959,99.452,33.598,19.518,99.769,Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2020,24342.84,-5.91,2.85,1.765,78.7,6.6,1.99,1472204.0,98.475,90.055,2.058,100.0,0.0,0.892,99.92,41.047,15.0,7.0,1.002,99.671,West Asia,35837626419.36,1935.873,0.939,94.265,33.604,19.016,98.464,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2021,27147.81,4.35,4.36,1.548,78.1,6.8,2.13,1504365.0,98.475,90.055,1.851,100.0,0.0,0.911,99.92,41.196,15.0,10.0,1.002,100.0,West Asia,40840215190.65,2898.233,0.928,94.265,33.61,19.066,98.546,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2022,30470.52,6.18,4.2,1.265,81.0,7.0,1.84,1524693.0,96.993,103.393,1.712,100.0,1.4,0.937,99.92,42.205,20.0,5.0,1.002,100.0,West Asia,46458188550.36,2754.653,0.953,100.193,34.086,21.069,100.028,Highly Developed,Very High,Poor,High Income,Poor
BHR,Bahrain,2023,29290.13,3.88,15.64,1.049,81.3,7.2,2.1,1577059.0,93.9,104.393,1.888,100.0,1.4,0.95,99.92,42.382,20.0,17.0,1.002,100.0,West Asia,46192263127.67,9917.194,0.952,99.146,34.09,21.128,99.767,Developed,Very High,Poor,High Income,Poor
BRN,Brunei Darussalam,2000,20130.26,3.47,8.36,5.53,74.0,8.3,2.84,326424.0,112.038,82.858,3.385,100.0,0.0,75.332,99.561,54.851,20.325,48.0,0.982,8.996,Southeast Asia,6570999990.24,25610.862,0.86,97.448,58.298,25.386,76.501,Moderate,High,Good,High Income,Poor
BRN,Brunei Darussalam,2001,18287.83,1.47,1.0,5.558,74.2,8.1,2.72,333345.0,110.135,84.982,3.085,100.0,0.0,75.009,99.584,55.678,20.325,46.0,0.977,12.918,Southeast Asia,6096156691.35,2999.895,0.865,97.559,58.198,25.66,77.515,Moderate,High,Good,High Income,Poor
BRN,Brunei Darussalam,2002,18621.29,3.96,3.63,5.652,74.4,8.0,2.66,340099.0,112.115,86.769,3.085,100.0,0.0,74.687,99.606,55.83,20.325,46.0,0.973,15.33,Southeast Asia,6333082107.71,10673.363,0.869,99.442,58.098,25.709,78.595,Moderate,High,Good,High Income,Poor
BRN,Brunei Darussalam,2003,20677.9,3.58,1.73,5.743,74.5,7.9,2.7,346637.0,116.926,87.804,3.085,100.0,0.0,74.364,99.629,55.963,20.325,45.0,0.979,19.595,Southeast Asia,7167725222.3,4990.812,0.872,102.365,57.998,25.756,80.397,Moderate,High,Good,High Income,Poor
BRN,Brunei Darussalam,2004,24423.09,0.1,1.31,5.847,74.6,7.8,2.67,352911.0,119.105,90.893,3.085,100.0,0.0,74.042,99.651,56.076,20.325,44.0,0.973,29.716,Southeast Asia,8619177114.99,3711.984,0.874,104.999,57.898,25.791,83.592,Moderate,High,Good,High Income,Poor
BRN,Brunei Darussalam,2005,29386.27,-0.0,1.66,5.973,74.7,7.8,3.22,358916.0,119.845,93.687,3.085,100.0,0.0,73.719,99.674,56.173,20.325,43.0,0.972,36.466,Southeast Asia,10547202483.32,4625.038,0.875,106.766,57.798,25.823,85.726,Moderate,High,Good,High Income,Poor
BRN,Brunei Darussalam,2006,34674.8,4.1,0.69,6.061,74.8,7.8,2.91,364663.0,121.506,97.559,3.085,100.0,0.0,73.397,99.696,56.255,20.325,42.0,0.978,42.186,Southeast Asia,12644616592.4,1892.158,0.876,109.532,57.698,25.853,87.854,Moderate,High,Good,High Income,Poor
BRN,Brunei Darussalam,2007,36217.33,-3.76,1.92,6.187,74.8,7.9,2.87,370873.0,122.321,98.341,3.085,100.0,0.0,73.074,99.719,56.329,20.325,41.0,0.983,44.68,Southeast Asia,13432029829.09,5176.974,0.875,110.331,57.598,25.879,88.682,Moderate,High,Good,High Income,Poor
BRN,Brunei Darussalam,2008,42156.57,-3.9,1.4,6.312,74.8,8.0,2.97,377793.0,116.783,98.772,3.085,100.0,0.0,72.751,99.741,56.426,20.325,40.0,0.988,46.0,Southeast Asia,15926457050.01,3705.733,0.873,107.778,57.497,25.913,88.38,Moderate,High,Good,Very High Income,Poor
BRN,Brunei Darussalam,2009,30946.47,-1.9,2.73,6.457,74.8,8.0,2.91,384952.0,112.532,100.72,3.085,100.0,0.0,72.429,99.764,56.589,20.325,40.0,0.993,49.0,Southeast Asia,11912905519.44,7091.793,0.873,106.626,57.398,25.969,88.848,Moderate,High,Good,High Income,Poor
BRN,Brunei Darussalam,2010,34937.56,2.74,3.51,6.487,74.8,8.1,2.81,392332.0,108.706,101.012,1.844,100.0,0.0,72.106,99.787,56.829,20.325,40.0,1.001,53.0,Southeast Asia,13707122789.92,8946.504,0.871,104.859,57.298,26.052,89.412,Moderate,High,Good,High Income,Poor
BRN,Brunei Darussalam,2011,46382.83,3.74,3.73,6.506,74.8,8.2,2.84,399389.0,104.831,102.111,3.322,100.0,0.0,72.106,99.809,57.074,20.325,40.0,0.998,56.0,Southeast Asia,18524792090.87,9339.266,0.87,103.471,57.305,26.132,89.82,Moderate,High,Good,Very High Income,Poor
BRN,Brunei Darussalam,2012,46968.6,0.91,4.54,6.571,74.8,8.3,2.7,405557.0,103.311,105.23,2.89,100.0,0.0,72.106,99.832,57.224,20.325,40.0,1.01,60.273,Southeast Asia,19048444510.2,11194.481,0.868,104.27,57.313,26.186,91.094,Developed,High,Good,Very High Income,Poor
BRN,Brunei Darussalam,2013,44003.06,-2.12,4.29,6.709,74.9,8.4,2.77,411202.0,103.895,102.393,3.085,100.0,0.0,72.106,99.854,57.304,20.325,40.0,1.019,64.5,Southeast Asia,18094146278.12,10432.829,0.868,103.144,57.32,26.216,91.874,Developed,High,Good,Very High Income,Poor
BRN,Brunei Darussalam,2014,41026.51,-2.51,3.36,6.862,74.9,8.5,2.69,416750.0,103.848,96.285,3.353,100.0,0.0,72.106,99.877,57.355,20.325,40.0,1.01,68.77,Southeast Asia,17097798042.5,8062.388,0.867,100.066,57.328,26.23,92.178,Developed,High,Good,Very High Income,Poor
BRN,Brunei Darussalam,2015,30625.13,-0.39,1.32,7.703,74.9,8.5,3.06,422212.0,104.186,92.816,3.085,100.0,0.0,72.106,99.899,57.383,20.325,39.0,0.999,71.2,Southeast Asia,12930297387.56,3126.391,0.867,98.501,57.335,26.236,92.4,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2016,26663.3,-2.48,-1.32,8.537,74.9,8.6,3.1,427564.0,105.726,90.099,4.425,100.0,0.0,72.106,99.9,57.411,6.452,39.0,1.014,90.0,Southeast Asia,11400267201.2,-3087.257,0.865,97.912,57.335,21.626,96.953,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2017,28024.38,1.33,3.86,9.316,74.9,8.6,3.34,432772.0,104.567,88.681,3.085,100.0,0.0,72.106,99.9,57.458,9.091,39.0,1.015,94.867,Southeast Asia,12128166981.36,8919.246,0.865,96.624,57.335,22.521,97.848,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2018,30988.12,0.05,3.8,8.7,75.0,8.6,3.42,437810.0,104.18,89.182,3.085,100.0,0.0,72.106,99.9,57.72,9.091,39.0,1.016,95.0,Southeast Asia,13566908817.2,8679.564,0.866,96.681,57.335,22.609,97.895,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2019,30426.57,3.87,2.77,6.6,75.0,8.5,3.66,442680.0,103.033,88.291,3.085,100.0,0.0,72.106,99.9,55.057,9.091,38.0,1.021,95.0,Southeast Asia,13469234007.6,6257.342,0.868,95.662,57.335,21.723,97.64,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2020,26834.36,1.13,4.71,7.409,75.1,8.5,3.84,447404.0,102.71,86.686,3.085,100.0,0.0,72.106,100.0,54.472,9.091,39.0,1.019,96.306,Southeast Asia,12005800001.44,10527.398,0.869,94.698,57.369,21.527,97.751,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2021,31006.96,-1.59,1.47,4.905,74.9,8.4,3.82,451721.0,101.388,89.596,3.085,100.0,0.0,72.106,100.0,54.791,9.091,44.0,0.996,97.629,Southeast Asia,14006494978.16,3254.221,0.868,95.492,57.369,21.626,98.28,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2022,36632.93,-1.63,-1.74,5.191,72.9,8.3,4.19,455370.0,99.135,89.851,3.085,100.0,30.15,72.106,100.0,53.7,9.091,88.0,0.996,98.97,Southeast Asia,16681537334.1,-3821.069,0.849,94.493,67.419,21.262,98.366,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2023,32890.55,1.13,-0.37,5.296,75.3,8.2,3.58,458949.0,96.929,91.838,3.085,100.0,30.15,72.106,100.0,54.827,11.765,36.0,0.996,99.034,Southeast Asia,15095085031.95,-806.19,0.875,94.384,67.419,22.529,98.354,Developed,High,Good,High Income,Poor
BTN,Bhutan,2000,771.92,3.36,0.51,1.655,61.8,60.1,1.71,596863.0,77.863,30.519,5.787,31.2,91.4,65.477,83.75,59.314,9.333,324.0,0.857,0.401,South Asia,460730486.96,854.467,0.635,54.191,80.209,23.168,42.386,Underdeveloped,Moderate,Excellent,Low Income,Poor
BTN,Bhutan,2001,812.24,7.33,0.51,1.9,63.3,56.7,1.67,610794.0,79.749,33.868,5.45,40.2,90.2,65.727,84.654,60.142,9.333,286.0,0.882,0.865,South Asia,496111318.56,834.979,0.651,56.808,80.194,23.452,45.632,Underdeveloped,Moderate,Excellent,Low Income,Poor
BTN,Bhutan,2002,895.8,10.44,0.43,1.854,64.0,53.5,1.64,624409.0,81.869,59.422,3.378,44.1,89.7,65.976,85.615,61.032,9.333,257.0,0.993,1.676,South Asia,559345582.2,688.651,0.659,70.646,80.43,23.786,50.509,Developing,Moderate,Excellent,Low Income,Poor
BTN,Bhutan,2003,1022.38,7.79,0.52,1.8,64.7,50.3,1.71,637663.0,84.878,59.422,3.378,41.1,89.7,66.226,86.563,61.96,9.333,229.0,0.993,2.437,South Asia,651933897.94,815.478,0.667,72.15,80.83,24.095,50.563,Developing,Moderate,Excellent,Lower Middle,Poor
BTN,Bhutan,2004,1130.36,5.16,1.2,2.49,65.3,47.2,1.71,650544.0,88.836,59.422,6.123,51.9,90.9,69.41,87.496,62.923,9.211,207.0,0.993,3.157,South Asia,735348915.84,1844.61,0.674,74.129,82.602,24.376,54.17,Developing,Moderate,Excellent,Lower Middle,Poor
BTN,Bhutan,2005,1299.95,6.94,0.72,3.1,65.9,44.1,1.63,661865.0,92.443,43.885,6.764,59.8,88.7,69.671,88.408,63.749,9.333,186.0,0.96,3.847,South Asia,860391406.75,1087.835,0.682,68.164,82.26,24.681,55.055,Developing,Moderate,Excellent,Lower Middle,Poor
BTN,Bhutan,2006,1405.61,5.64,0.65,3.13,66.5,41.2,1.69,670799.0,97.061,46.43,3.378,59.7,91.6,69.931,89.261,64.326,2.667,167.0,0.977,4.518,South Asia,942881782.39,968.994,0.689,71.746,83.597,22.657,56.306,Developing,Moderate,Excellent,Lower Middle,Poor
BTN,Bhutan,2007,1850.42,16.1,5.88,3.7,67.2,38.4,1.71,678641.0,101.103,50.225,3.378,71.8,92.0,70.192,90.103,64.807,2.667,149.0,0.984,5.92,South Asia,1255770879.22,8664.375,0.698,75.664,84.098,22.819,60.872,Developing,Moderate,Excellent,Lower Middle,Poor
BTN,Bhutan,2008,1919.6,4.53,0.24,3.848,67.7,35.9,1.7,686351.0,104.533,53.504,4.57,67.6,87.8,70.452,90.934,65.254,8.511,133.0,0.999,6.55,South Asia,1317519379.6,349.675,0.705,79.018,83.062,24.921,61.026,Developing,Moderate,Excellent,Lower Middle,Poor
