economy,Country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,life_expectancy,infant_mortality,hospital_beds,population,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region,gdp_total,fdi_per_capita,health_index,education_index,environment_index,gender_index,development_index,development_category,life_expectancy_category,environment_category,gdp_category,gender_category
TUR,Turkiye,2006,7990.08,7.07,3.61,10.227,73.8,19.5,2.49,70045349.0,104.944,88.553,3.511,99.7,14.2,26.908,93.619,23.426,4.364,26.0,0.898,18.24,West Asia,559667942137.92,51.53804002033026,0.7892820512820513,96.7485,44.909,9.562666666666667,77.076875,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2007,9766.92,5.11,3.22,10.285,74.1,18.1,2.52,70158112.0,105.445,90.734,3.511,99.7,12.5,27.029,93.81,23.449,9.107,25.0,0.907,28.63,West Asia,685228667255.04,45.896331987953154,0.7962486187845303,98.08949999999999,44.446333333333335,11.154333333333332,80.057375,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2008,10913.41,0.92,2.56,10.965,74.4,16.9,2.56,71051678.0,102.863,89.057,3.511,99.7,12.5,27.151,93.997,24.331,9.107,24.0,0.927,34.37,West Asia,775416093201.98,36.03011318043748,0.8031715976331362,95.96000000000001,44.54933333333333,11.455,81.00675000000001,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2009,9076.92,-4.88,1.31,14.026,74.7,15.7,2.6,72039206.0,101.924,80.191,3.511,99.7,13.1,27.272,94.18,25.868,9.107,23.0,0.944,36.4,West Asia,653894109725.52,18.184542455951,0.8106942675159236,91.0575,44.850666666666676,11.972999999999999,80.334375,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2010,10698.97,8.54,1.16,11.879,75.0,14.7,2.73,73142150.0,104.57,84.202,3.511,100.0,14.2,27.394,94.359,27.445,9.107,23.0,0.948,39.82,West Asia,782545668585.5,15.859528329424279,0.8180272108843537,94.386,45.31766666666666,12.5,82.14124999999999,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2011,11373.64,10.98,1.92,9.789,74.8,13.8,2.62,74223629.0,105.751,87.803,4.222,100.0,12.7,27.536,94.534,28.639,14.182,23.0,0.95,43.066,West Asia,844192835739.5599,25.867773185813913,0.820463768115942,96.777,44.92333333333334,14.590333333333334,83.59425,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2012,11776.76,4.81,1.55,9.21,75.6,12.9,2.66,75175827.0,104.708,85.02,4.387,100.0,13.0,27.678,94.706,29.361,14.182,21.0,0.965,45.13,West Asia,885327672380.52,20.61832987883193,0.8335193798449612,94.864,45.12800000000001,14.836,83.67500000000001,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2013,12635.56,8.49,1.41,9.713,76.2,12.2,2.64,76147624.0,114.724,102.21,4.345,100.0,13.8,27.82,94.874,30.644,14.416,20.0,0.977,46.25,West Asia,962167871909.44,18.51666442015315,0.8439672131147541,108.467,45.498,15.345666666666666,87.39775,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2014,12209.39,4.6,1.42,9.901,76.5,11.5,2.65,77181884.0,111.936,105.976,4.413,100.0,11.5,27.963,95.038,30.171,14.416,20.0,0.981,51.037,West Asia,942343722690.76,18.398099740607524,0.8519565217391305,108.956,44.833666666666666,15.189333333333336,88.75775,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2015,11064.65,5.81,2.23,10.304,76.5,11.0,2.62,78218479.0,107.294,107.243,4.306,100.0,13.3,28.105,95.199,31.416,14.909,19.0,0.98,53.745,West Asia,865460093667.35,28.50988703065934,0.855909090909091,107.26849999999999,45.53466666666666,15.768333333333333,89.053125,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2016,10984.36,3.32,1.59,10.899,76.6,10.4,2.67,79277962.0,105.283,108.548,4.628,100.0,13.2,28.105,95.356,32.38,14.909,19.0,0.982,58.348,West Asia,870817674674.3201,20.05601506254664,0.862153846153846,106.91550000000001,45.553666666666665,16.090333333333334,90.154875,Highly Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2017,10756.39,7.83,1.3,10.919,77.0,9.9,2.72,80312698.0,97.492,112.977,4.324,100.0,11.4,28.264,95.51,33.533,14.572,18.0,0.964,64.685,West Asia,863874701640.22,16.186730521741406,0.871010101010101,105.2345,45.058,16.356333333333335,91.35737499999999,Highly Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2018,9684.12,3.47,1.58,10.956,77.5,9.5,2.75,81407204.0,100.931,112.115,4.297,100.0,11.8,28.466,95.661,34.115,17.45,17.0,0.98,71.043,West Asia,788357132400.4801,19.408601725223235,0.8802631578947369,106.523,45.309000000000005,17.514999999999997,93.30675,Highly Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2019,9395.23,1.3,1.23,13.73,77.7,9.1,2.78,82579440.0,103.963,111.91,4.448,100.0,14.1,28.669,95.808,34.289,17.45,17.0,0.97,73.977,West Asia,775852832071.2,14.894748620237676,0.8868901098901099,107.9365,46.19233333333333,17.569666666666667,94.430375,Highly Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2020,8798.12,1.8,1.03,13.148,76.5,8.7,2.92,83384680.0,103.296,112.527,4.034,100.0,13.7,28.871,95.953,30.83,17.317,19.0,0.977,77.67,West Asia,733628420801.6001,12.352388952023322,0.8799425287356322,107.9115,46.17466666666667,16.374666666666666,95.383625,Highly Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2021,9981.76,11.81,1.51,11.969,75.7,8.4,2.94,84147318.0,102.596,114.147,3.538,100.0,12.0,29.074,95.961,32.774,17.333,20.0,1.002,81.408,West Asia,839938332919.68,17.94471928386357,0.8760476190476191,108.3715,45.678333333333335,17.036333333333335,96.435125,Highly Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2022,10897.84,5.44,1.49,10.465,77.6,8.0,3.01,84979913.0,102.488,116.04,3.096,100.0,1.4,29.277,95.97,35.018,17.354,21.0,1.002,83.437,West Asia,926097495087.92,17.533555253227902,0.9009999999999999,109.26400000000001,42.215666666666664,17.791333333333334,97.16775,Highly Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2023,13375.09,5.05,0.93,9.388,77.2,9.1,3.05,85325965.0,98.475,90.055,3.511,100.0,1.4,29.48,95.978,35.764,19.833,15.0,1.002,85.961,West Asia,1141242461211.85,10.899378635799783,0.88189010989011,94.265,42.285999999999994,18.866333333333333,94.051,Highly Developed,High,Moderate,Upper Middle,Very Poor
UZB,Uzbekistan,2000,555.15,3.84,0.54,12.301,65.5,55.1,5.59,24787054.0,99.152,85.347,4.44,99.6,0.7,6.793,87.313,39.638,7.2,42.0,0.983,0.484,Central Asia,13760533028.1,21.785565965201027,0.6731488203266788,92.2495,31.602,15.940333333333333,69.911625,Moderate,Moderate,Poor,Low Income,Very Poor
UZB,Uzbekistan,2001,454.42,4.16,0.73,11.279,65.9,52.9,5.58,25090283.0,98.114,89.934,4.44,99.6,0.8,6.883,87.803,39.498,7.2,42.0,0.994,0.598,Central Asia,11401526400.86,29.094928901359943,0.6779035916824196,94.024,31.828666666666663,15.897333333333334,70.50625,Developed,Moderate,Poor,Low Income,Very Poor
UZB,Uzbekistan,2002,381.41,3.97,0.67,10.256,66.4,50.3,5.79,25399980.0,97.983,89.934,4.44,99.7,1.0,6.972,88.29,39.431,7.2,41.0,0.994,1.082,Central Asia,9687806371.800001,26.377973525963405,0.6838807157057655,93.9585,32.08733333333333,15.875,70.757625,Developed,Moderate,Poor,Low Income,Very Poor
UZB,Uzbekistan,2003,394.16,4.23,0.82,9.22,66.9,47.6,5.71,25711259.0,97.271,95.447,4.44,99.5,1.4,7.061,88.773,39.187,7.2,40.0,0.981,1.913,Central Asia,10134349847.44,31.892642830131344,0.6900084033613446,96.35900000000001,32.41133333333333,15.789333333333333,71.63625,Developed,Moderate,Poor,Low Income,Very Poor
UZB,Uzbekistan,2004,462.17,7.45,1.47,8.152,67.2,44.7,5.49,26029350.0,96.991,96.295,4.44,99.5,1.0,7.151,89.25,39.056,17.5,39.0,0.975,2.594,Central Asia,12029984689.5,56.47471027897355,0.6943713646532439,96.643,32.467,19.177,71.99674999999999,Developed,Moderate,Poor,Low Income,Very Poor
UZB,Uzbekistan,2005,542.84,6.95,1.49,7.092,67.5,41.7,5.4,26356975.0,96.86,87.865,4.44,99.4,1.6,7.24,89.724,38.789,17.5,39.0,0.98,3.344,Central Asia,14307620309.0,56.531525336272466,0.6989808153477218,92.3625,32.85466666666667,19.089666666666666,71.20762500000001,Developed,Moderate,Poor,Low Income,Very Poor
UZB,Uzbekistan,2006,649.12,7.45,1.2,6.035,67.9,38.8,5.38,26699043.0,96.196,88.727,4.44,99.5,0.8,7.329,90.192,38.555,17.5,38.0,0.984,6.388,Central Asia,17330882792.16,44.94543119017412,0.7047731958762887,92.4615,32.773666666666664,19.013,72.13537500000001,Developed,Moderate,Poor,Low Income,Very Poor
UZB,Uzbekistan,2007,824.03,9.47,2.99,4.99,68.5,35.8,5.13,27076008.0,96.355,89.768,4.44,99.5,0.9,7.416,90.656,38.426,17.5,37.0,0.99,7.491,Central Asia,22311442872.239998,110.42986839123404,0.7129329608938548,93.0615,32.99066666666667,18.972,72.67712499999999,Developed,Moderate,Poor,Low Income,Very Poor
UZB,Uzbekistan,2008,1074.73,9.03,1.85,4.89,69.0,33.0,5.0,27494774.0,96.605,88.23,4.44,99.5,0.8,7.505,91.115,38.415,17.5,35.0,0.994,9.08,Central Asia,29549458461.02,67.28551396712699,0.7203030303030302,92.4175,33.13999999999999,18.969666666666665,73.028125,Developed,Moderate,Poor,Lower Middle,Very Poor
UZB,Uzbekistan,2009,1205.8,8.05,1.82,5.04,69.5,30.4,5.0,27939328.0,96.995,89.044,4.44,99.5,1.2,7.595,91.57,38.895,22.0,34.0,0.999,11.9,Central Asia,33689241702.399998,65.14115156957247,0.7278947368421053,93.0195,33.455,20.631333333333334,73.997375,Developed,Moderate,Poor,Lower Middle,Poor
UZB,Uzbekistan,2010,1753.21,7.6,3.34,5.36,69.8,27.9,4.92,28385506.0,96.509,89.984,4.44,99.6,1.3,7.684,92.019,38.961,22.0,34.0,0.995,15.9,Central Asia,49765752974.26,117.66568473361018,0.73384229390681,93.2465,33.66766666666667,20.651999999999997,75.191375,Developed,Moderate,Poor,Lower Middle,Poor
UZB,Uzbekistan,2011,2087.86,7.53,2.68,4.96,70.1,25.6,4.85,28823196.0,95.384,89.783,4.44,99.7,0.9,7.778,92.436,38.883,22.0,33.0,0.989,18.6,Central Asia,60178798000.560005,92.98066737637284,0.7400625,92.5835,33.70466666666667,20.624,75.829875,Developed,High,Poor,Lower Middle,Poor
UZB,Uzbekistan,2012,2307.35,7.1,1.1,4.87,70.4,23.5,4.73,29261903.0,95.121,92.047,4.44,99.7,1.3,7.869,92.824,39.101,22.0,33.0,0.99,23.6,Central Asia,67517451887.049995,37.59154009908378,0.7465531914893617,93.584,33.99766666666667,20.697,77.42699999999999,Developed,High,Poor,Lower Middle,Poor
UZB,Uzbekistan,2013,2461.98,7.3,0.95,4.86,70.7,21.7,4.51,29724065.0,95.446,92.063,5.742,99.8,1.2,7.961,93.216,39.191,22.0,32.0,0.988,26.8,Central Asia,73180053548.7,31.9606352630436,0.7530829493087559,93.75450000000001,34.12566666666667,20.726333333333333,78.39262500000001,Developed,High,Poor,Lower Middle,Poor
UZB,Uzbekistan,2014,2674.96,6.87,1.0,5.09,71.0,20.0,4.33,30222994.0,96.777,91.742,5.713,99.8,1.4,8.053,93.61,39.275,22.0,32.0,0.987,35.5,Central Asia,80845300030.24,33.08739034921557,0.76,94.2595,34.35433333333334,20.754,80.79237499999999,Developed,High,Poor,Lower Middle,Poor
UZB,Uzbekistan,2015,2803.19,7.22,1.21,5.15,71.3,18.6,4.22,30749346.0,96.847,92.243,5.494,99.9,1.7,8.056,94.008,39.447,16.0,31.0,0.987,42.8,Central Asia,86196259213.74,39.35043041240617,0.766763440860215,94.54499999999999,34.588,18.811333333333334,82.81325000000001,Developed,High,Poor,Lower Middle,Very Poor
UZB,Uzbekistan,2016,2753.38,5.93,1.93,5.16,71.6,17.4,4.22,31284568.0,97.662,92.815,5.381,99.9,1.6,8.14,94.408,39.57,16.0,31.0,0.987,46.791,Central Asia,86138303839.84,61.69175805783861,0.7734712643678161,95.2385,34.716,18.852333333333334,84.084375,Developed,High,Poor,Lower Middle,Very Poor
UZB,Uzbekistan,2017,2190.6,4.4,2.58,5.83,71.7,16.4,4.26,31819178.0,98.049,93.878,4.482,100.0,1.7,8.198,94.811,39.652,16.0,30.0,0.987,48.7,Central Asia,69703091326.8,81.08317568731663,0.7779756097560977,95.96350000000001,34.903,18.87966666666667,84.86862500000001,Developed,High,Poor,Lower Middle,Very Poor
UZB,Uzbekistan,2018,1813.09,5.56,1.06,5.392,72.0,15.5,4.74,32373490.0,98.287,94.947,4.836,100.0,1.5,8.257,95.219,39.739,16.0,29.0,0.989,55.2,Central Asia,58696050984.1,32.742839897706425,0.784516129032258,96.617,34.992,18.909333333333333,86.759,Developed,High,Poor,Lower Middle,Very Poor
UZB,Uzbekistan,2019,2041.38,6.78,3.44,4.936,72.1,14.8,4.65,32964701.0,98.257,96.207,6.295,100.0,1.6,8.316,95.627,39.89,16.0,29.0,0.992,70.4,Central Asia,67293481327.380005,104.35404828941115,0.7885675675675675,97.232,35.181,18.960666666666665,90.81475,Highly Developed,High,Poor,Lower Middle,Very Poor
UZB,Uzbekistan,2020,1978.28,1.56,2.6,5.293,71.5,14.2,4.77,33586372.0,98.615,90.064,4.44,100.0,1.0,8.373,95.958,39.097,32.0,29.0,0.993,71.1,Central Asia,66443248000.159996,77.41235046166939,0.7854225352112676,94.33949999999999,35.11033333333334,24.03,90.349375,Highly Developed,High,Poor,Lower Middle,Poor
UZB,Uzbekistan,2021,2258.52,8.03,2.95,5.364,71.7,13.7,4.83,34243696.0,97.929,97.259,4.136,99.9,1.0,8.432,96.29,39.587,32.653,28.0,0.994,76.59,Central Asia,77340072289.92,86.14724298451895,0.7899927007299271,97.594,35.24066666666667,24.411333333333335,92.59349999999999,Highly Developed,High,Poor,Lower Middle,Poor
UZB,Uzbekistan,2022,2578.67,6.0,2.95,4.456,72.1,13.1,4.78,34938955.0,93.91,97.378,5.235,100.0,1.9,8.49,96.623,41.1,33.333,27.0,0.994,83.9,Central Asia,90096035089.85,84.4329774602589,0.7973358778625954,95.644,35.671,25.14233333333333,94.04175000000001,Highly Developed,High,Poor,Lower Middle,Poor
UZB,Uzbekistan,2023,2878.97,6.29,2.1,4.434,72.4,12.7,4.89,35652307.0,93.489,97.384,5.473,100.0,1.9,8.549,96.957,41.24,33.571,26.0,0.994,89.014,Central Asia,102641922283.79,58.902219146716085,0.802740157480315,95.4365,35.802,25.268333333333334,95.351875,Highly Developed,High,Poor,Lower Middle,Poor
VNM,Viet Nam,2000,404.03,6.79,4.16,2.26,72.7,21.7,1.43,77154011.0,113.53,76.957,3.085,88.2,57.7,37.884,80.648,69.974,26.0,83.0,0.996,0.254,Southeast Asia,31172535064.329998,53.9181300632575,0.7730829493087558,95.2435,58.744,32.32333333333333,66.086375,Moderate,High,Good,Low Income,Poor
VNM,Viet Nam,2001,419.21,6.19,3.98,2.76,73.0,20.7,1.44,77969361.0,111.295,76.957,3.085,88.9,56.1,38.396,81.482,71.493,26.0,78.0,0.996,1.266,Southeast Asia,32685535824.809998,51.04569216618307,0.7783091787439613,94.126,58.659333333333336,32.82966666666666,66.4435,Moderate,High,Good,Low Income,Poor
VNM,Viet Nam,2002,445.13,6.32,3.99,2.12,73.1,19.9,1.45,78772224.0,109.357,76.957,3.085,89.1,52.2,38.979,82.309,70.833,27.309,74.0,0.996,1.855,Southeast Asia,35063880069.12,50.65237208486077,0.781251256281407,93.157,57.82933333333333,33.046,66.60525,Moderate,High,Good,Low Income,Poor
VNM,Viet Nam,2003,497.12,6.9,3.67,2.25,73.2,19.2,1.47,79563777.0,107.77,76.957,3.085,90.3,50.8,39.557,83.13,70.353,27.309,71.0,0.996,3.78,Southeast Asia,39552744822.24,46.12651810132141,0.7840833333333334,92.36349999999999,57.829,32.885999999999996,67.39337499999999,Moderate,High,Good,Low Income,Poor
VNM,Viet Nam,2004,565.45,7.54,3.54,2.14,73.1,18.6,1.55,80338971.0,106.745,76.957,3.085,91.0,45.8,40.074,83.944,70.098,27.309,72.0,0.996,7.642,Southeast Asia,45427671151.950005,44.06329774873517,0.784763440860215,91.851,56.605999999999995,32.800999999999995,68.60925,Moderate,High,Good,Low Income,Poor
VNM,Viet Nam,2005,710.75,7.55,3.39,2.078,73.2,18.1,1.57,81088313.0,104.897,76.957,3.085,96.1,44.1,40.232,84.75,70.381,27.309,69.0,0.996,12.74,Southeast Asia,57633518464.75,41.80627114538688,0.7872486187845303,90.92699999999999,56.36066666666667,32.89533333333333,71.12925,Developed,High,Good,Low Income,Poor
VNM,Viet Nam,2006,807.76,6.98,3.62,2.046,73.3,17.7,1.6,82167897.0,103.913,76.957,3.085,96.0,44.2,40.75,85.55,70.727,27.309,67.0,0.996,17.255,Southeast Asia,66371940480.72,44.05613545153772,0.789497175141243,90.435,56.833333333333336,33.010666666666665,72.31,Developed,High,Good,Low Income,Poor
VNM,Viet Nam,2007,925.64,7.13,8.65,2.026,73.4,17.3,1.71,83633375.0,102.282,76.957,3.085,93.1,41.9,41.294,86.342,71.138,25.761,66.0,0.996,20.755,Southeast Asia,77414397235.0,103.42760889417652,0.7918034682080926,89.61949999999999,56.512,32.63166666666667,72.454125,Developed,High,Good,Low Income,Poor
VNM,Viet Nam,2008,1163.83,5.66,9.66,1.889,73.5,17.0,1.78,85175788.0,100.981,76.957,4.887,93.8,39.3,41.776,87.127,71.55,25.761,65.0,0.996,23.92,Southeast Asia,99130137348.04,113.41251107650452,0.7938235294117647,88.969,56.06766666666666,32.769,73.454,Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2009,1226.17,5.4,7.17,1.737,73.5,16.8,1.9,86460018.0,100.058,76.957,4.817,96.1,37.0,42.293,87.903,71.906,25.761,64.0,0.996,26.55,Southeast Asia,106014680271.06001,82.92850459503721,0.7945238095238095,88.5075,55.732000000000006,32.88766666666667,74.765125,Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2010,1683.16,6.42,5.43,1.114,73.6,16.5,2.02,87455152.0,100.92,76.957,4.046,97.4,34.6,42.733,88.673,71.731,25.761,62.0,0.996,30.65,Southeast Asia,147201013640.32,62.088966468207616,0.7966060606060605,88.9385,55.33533333333333,32.82933333333333,76.41537500000001,Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2011,1950.93,6.41,4.3,0.999,73.7,16.3,2.21,88468314.0,101.384,76.957,3.78,99.0,36.3,43.165,89.435,71.715,24.4,61.0,0.996,35.07,Southeast Asia,172595487832.02002,48.6049728493752,0.7983496932515337,89.1705,56.300000000000004,32.370333333333335,78.168875,Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2012,2185.12,5.5,4.28,1.027,73.8,16.2,2.27,89510356.0,102.055,76.957,4.408,97.9,37.9,43.571,90.188,71.983,24.4,60.0,0.996,36.8,Southeast Asia,195590869102.72,47.81569632009955,0.7997283950617284,89.506,57.21966666666666,32.45966666666667,78.5985,Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2013,2359.52,5.55,4.16,1.316,73.8,16.0,2.3,90573104.0,102.262,76.957,4.528,98.5,37.4,44.064,90.932,72.906,24.4,60.0,0.996,38.5,Southeast Asia,213709050350.08,45.92974974115936,0.8005,89.6095,57.46533333333334,32.76733333333333,79.38537500000001,Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2014,2546.38,6.42,3.94,1.256,73.9,15.8,2.42,91679578.0,103.084,76.957,3.54,99.2,36.7,44.443,91.666,73.059,24.297,59.0,0.996,41.0,Southeast Asia,233451043827.64,42.975765006248174,0.8022911392405064,90.0205,57.603,32.784,80.47162499999999,Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2015,2577.57,6.99,4.93,1.848,74.0,15.6,2.51,92823254.0,103.278,89.455,3.417,99.3,27.8,44.871,92.392,72.863,24.297,58.0,0.996,45.0,Southeast Asia,239258434812.78003,53.111691171697125,0.8041025641025641,96.3665,55.020999999999994,32.718666666666664,83.264625,Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2016,2735.06,6.69,4.9,1.848,74.0,15.4,2.47,94000117.0,105.948,90.158,3.469,99.2,26.8,45.878,93.108,72.53,26.721,56.0,0.996,53.0,Southeast Asia,257095960002.02,52.12759469224916,0.804935064935065,98.053,55.262,33.41566666666667,85.84025,Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2017,2956.11,6.94,5.01,1.874,74.0,15.2,2.52,95176977.0,104.438,91.073,3.419,100.0,28.3,45.996,93.814,72.575,26.721,55.0,0.996,58.14,Southeast Asia,281353613479.47003,52.63878048994979,0.8057894736842105,97.7555,56.03666666666667,33.43066666666667,87.427375,Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2018,3222.31,7.47,5.0,1.161,74.1,15.0,1.56,96237319.0,104.191,92.838,3.295,100.0,24.3,46.235,94.833,72.897,26.721,53.0,0.996,69.848,Southeast Asia,310106475386.89,51.95489703947384,0.8076666666666666,98.5145,55.12266666666667,33.538000000000004,90.798875,Highly Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2019,3440.9,7.36,4.82,1.681,74.2,14.9,1.56,97173776.0,103.337,94.655,3.085,99.4,20.4,46.477,95.634,71.511,26.721,52.0,0.996,68.662,Southeast Asia,334365245838.4,49.60185966221998,0.8091140939597316,98.99600000000001,54.17033333333333,33.076,90.673,Highly Developed,High,Moderate,Lower Middle,Poor
VNM,Viet Nam,2020,3534.04,2.87,4.56,2.103,75.4,14.7,1.56,98079191.0,102.848,93.192,3.217,99.8,18.9,46.719,96.294,69.095,26.721,51.0,0.996,70.3,Southeast Asia,346615784161.64,46.49304254558951,0.8220272108843537,98.02,53.971000000000004,32.27066666666666,91.1035,Highly Developed,High,Moderate,Lower Middle,Poor
VNM,Viet Nam,2021,3704.19,2.55,4.27,2.383,74.1,14.5,1.56,98935098.0,103.391,92.769,2.945,100.0,24.2,46.961,96.927,69.107,30.261,52.0,0.996,74.21,Southeast Asia,366474400660.62,43.159607523712154,0.8099655172413793,98.08000000000001,56.02933333333334,33.45466666666666,92.30425,Highly Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2022,4147.7,8.54,4.33,1.57,74.5,14.3,1.56,99680655.0,104.129,93.412,2.887,100.0,30.15,47.203,97.549,69.878,30.261,49.0,0.996,78.59,Southeast Asia,413445452743.5,43.43871937839895,0.8149300699300699,98.7705,58.30066666666667,33.711666666666666,93.727375,Highly Developed,High,Good,Lower Middle,Poor
VNM,Viet Nam,2023,4323.35,5.07,4.26,1.645,74.6,14.0,1.56,100352192.0,105.171,76.957,3.085,99.8,30.15,47.445,98.161,69.215,30.261,48.0,0.996,78.08,Southeast Asia,433857649283.2,42.45049276053681,0.8174285714285714,91.064,58.58533333333333,33.49066666666666,91.77625,Highly Developed,High,Good,Lower Middle,Poor
YEM,"Yemen, Rep.",2000,493.24,6.18,0.07,11.557,62.8,75.9,2.1,19624141.0,98.475,90.055,9.662,49.2,0.9,1.04,40.099,20.208,0.664,241.0,1.002,0.083,West Asia,9679411306.84,3.5670351125177913,0.6411752305665349,94.265,14.012999999999998,7.291333333333333,45.91175,Developing,Moderate,Critical,Low Income,Very Poor
YEM,"Yemen, Rep.",2001,487.14,3.8,1.57,11.724,63.3,72.3,2.1,20226147.0,68.985,39.928,9.245,50.4,0.9,1.04,40.323,18.896,0.669,231.0,0.547,0.091,West Asia,9852965249.58,77.62229751420278,0.6468312586445366,54.4565,14.087666666666665,6.704000000000001,36.317625,Developing,Moderate,Critical,Low Income,Very Poor
YEM,"Yemen, Rep.",2002,513.24,3.94,1.07,11.839,63.8,68.6,2.1,20835086.0,71.054,90.055,3.511,51.5,0.9,1.04,40.55,17.652,0.669,218.0,1.002,0.519,West Asia,10693399538.64,51.35567954939088,0.6525772594752187,80.5545,14.163333333333332,6.441,43.280875,Developing,Moderate,Critical,Low Income,Very Poor
YEM,"Yemen, Rep.",2003,548.91,3.75,-0.76,12.014,64.4,65.2,2.1,21456379.0,74.386,40.835,3.511,52.6,0.8,1.04,41.548,16.475,0.332,205.0,0.6,0.605,West Asia,11777620996.89,-35.42070169435392,0.6593374233128835,57.6105,14.462666666666669,5.802333333333334,38.090875,Developing,Moderate,Critical,Low Income,Very Poor
YEM,"Yemen, Rep.",2004,627.63,3.97,1.04,12.131,64.9,61.9,2.1,22095167.0,77.45,41.588,3.511,49.6,0.8,1.04,42.54,15.367,0.332,194.0,0.621,0.881,West Asia,13867589664.21,47.06911697024059,0.6651550888529887,59.519000000000005,14.793333333333335,5.44,38.135000000000005,Developing,Moderate,Critical,Low Income,Very Poor
