economy,Country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,poverty_headcount,gini_index,life_expectancy,infant_mortality,hospital_beds,population,literacy_rate,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,female_literacy,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region
MMR,Myanmar,YR2010,1010.53417343401,9.6344394520444,1.81897202342465,0.725,,,63.479,54.2,0.87,49024382.0,,109.490142822266,50.8663902282715,,48.8,84.6,48.1293818693935,64.0988519879754,51.675,,4.29447852760736,259.0,1.00769996643066,0.25,Southeast Asia
MMR,Myanmar,YR2011,1213.62898703376,5.59148237823661,4.20127651183029,0.749,,,63.859,52.1,0.88,49419820.0,,,,0.787440001964569,54.1,83.8,47.6837055518989,65.9461876733172,51.532,,3.54430379746835,249.0,,0.98,Southeast Asia
MMR,Myanmar,YR2012,1202.6658960055,7.33267044704149,2.22540068514517,0.768,,,64.251,50.0,0.89,49837446.0,,,,,55.3,78.1,47.250365153487,67.8182524811461,51.346,,6.03248259860789,243.0,,1.4,Southeast Asia
MMR,Myanmar,YR2013,1199.09561597055,8.42600102501767,3.74085607932619,0.775,,,64.617,48.1,0.91,50262658.0,,,,,56.5,75.6,46.8118209101488,69.7146626625881,51.14,,6.03248259860789,237.0,,1.8,Southeast Asia
MMR,Myanmar,YR2014,1293.00042319714,8.16990745558277,3.31904421353417,0.763,,,64.994,46.3,0.94,50681634.0,90.3600006103516,115.448463439941,57.1178512573242,,52.0,72.0,46.3682121639003,71.6357324611293,50.951,87.6699981689453,5.59440559440559,228.0,0.988409996032715,7.4,Southeast Asia
MMR,Myanmar,YR2015,1166.73305547935,6.99284029026121,6.85124098701507,0.766,18.2,38.1,65.288,44.6,1.07,51089056.0,,,,,60.5,70.0,45.9246034176517,73.5840283312627,50.799,,12.6934984520124,222.0,,10.9,Southeast Asia
MMR,Myanmar,YR2016,1229.19713491328,5.86247291518572,5.17880132620963,1.058,,,65.64,43.1,1.07,51495696.0,84.7799987792969,119.916152954102,67.7588500976562,,55.6,68.8,45.5018995680015,75.5592746825868,49.229,80.379997253418,9.93071593533487,215.0,1.01693999767303,16.0,Southeast Asia
MMR,Myanmar,YR2017,1272.82241815234,6.13610824360305,7.27335555300642,1.356,10.3,30.7,65.909,41.6,1.06,51894938.0,,121.799392700195,72.3457412719727,2.16652989387512,69.8,59.5,45.0601608579088,77.5609391468529,47.659,,10.161662817552,209.0,1.00469994544983,23.6211,Southeast Asia
MMR,Myanmar,YR2018,1298.21310327675,6.26886221471075,2.60563229837277,0.767,,,66.232,40.2,1.06,52272247.0,95.823239379743,120.214569091797,77.0191497802734,1.99249005317688,66.1,59.4,44.6197487360196,79.5886557826298,48.438,,10.161662817552,201.0,1.01078999042511,29.379,Southeast Asia
MMR,Myanmar,YR2019,1425.98954241668,6.57911006765414,2.31211211146102,0.407,,,66.457,38.9,1.05,52640713.0,89.0699996948242,,,1.99976003170013,68.3,58.5,44.1758847862724,81.6416324017497,46.289,86.2699966430664,11.3163972286374,195.0,,36.5405,Southeast Asia
MMR,Myanmar,YR2020,1490.21683599469,-9.04834717984643,2.41393222802876,1.476,,,66.612,37.6,1.07,53016522.0,93.5471293315427,,,,70.4,59.2,43.7340309804342,83.6954599459105,44.726,92.7215104911793,16.8253968253968,198.0,,45.4477,Southeast Asia
MMR,Myanmar,YR2021,1242.7213439951,-12.0163724829177,3.11492561747141,4.34,,,65.553,36.4,,53387102.0,,,,,72.5,62.9,43.2901466284646,85.5310377931068,41.042,,15.2941176470588,231.0,,56.5261,Southeast Asia
MMR,Myanmar,YR2022,1158.05005055976,4.0374934360085,1.98946076043536,3.063,,,66.506,35.2,,53756787.0,,,,,73.6,,42.846262276495,85.5803784995837,41.071,,,193.0,,58.0112,Southeast Asia
MMR,Myanmar,YR2023,1233.19666209269,0.958446625126115,2.27715131661601,2.977,,,66.889,34.1,,54133798.0,,,,,76.8,,42.4023779245254,85.6324592259364,41.051,,,185.0,,58.5357,Southeast Asia
MNG,Mongolia,YR2000,476.02755082717,1.14606213709108,4.72312279765318,5.992,,,63.2104878048781,47.4,7.32,2388299.0,97.7699966430664,99.7920989990234,62.4367294311523,5.55037021636963,67.3,5.7,9.21774776141672,62.4153289912774,53.834,97.5299987792969,10.5263157894737,144.0,1.11673998832703,1.25565,East Asia
MNG,Mongolia,YR2001,524.453483552485,2.95271054338117,4.9684623527528,6.111,,,63.3917073170732,44.0,7.3,2417751.0,,102.232551574707,69.4697723388672,,71.7,6.1,9.21257792833521,63.8236899461792,53.93,,10.5263157894737,130.0,1.11354994773865,1.65324,East Asia
MNG,Mongolia,YR2002,570.249213248399,4.73297846590111,5.56733962619427,6.2,18.7,32.9,63.540243902439,40.6,7.45,2449027.0,,102.581352233887,74.5482330322266,7.21078014373779,72.8,6.5,9.20740675053234,65.2096971996007,53.967,,10.5263157894737,120.0,1.10487997531891,2.03957,East Asia
MNG,Mongolia,YR2003,643.168068921658,7.00463457384886,8.24548473819777,6.768,,,63.5753658536585,37.4,7.21,2480374.0,,105.648582458496,82.2682495117188,,76.3,6.1,9.1593411587666,66.5727730993556,53.946,,10.5263157894737,114.0,1.08103001117706,,East Asia
MNG,Mongolia,YR2004,794.154552001815,10.6254059599309,4.66450219552693,6.851,,,64.630243902439,34.4,7.22,2508412.0,,108.216423034668,88.4728012084961,4.32572984695435,74.8,5.8,9.15562080463703,67.9123756644867,53.878,,6.75675675675676,108.0,1.06400001049042,,East Asia
MNG,Mongolia,YR2005,994.90010913241,7.25366543796015,7.43499550055971,7.015,,,65.2807317073171,31.5,7.13,2536407.0,,96.1072006225586,92.1028823852539,,86.2,5.3,9.15047384615134,69.2258593497373,53.887,,6.66666666666667,99.0,1.06137001514435,,East Asia
MNG,Mongolia,YR2006,1329.89179579053,8.55623481664365,7.18968945819168,7.193,,,65.9021951219512,28.9,7.1,2567168.0,,98.0709686279297,92.3052825927734,,77.0,4.5,9.12762336031384,70.5155400151406,53.928,,6.57894736842105,90.0,1.05493998527527,,East Asia
MNG,Mongolia,YR2007,1627.68787743359,10.2480163590057,8.80188727419921,7.2,4.0,35.8,66.5934146341464,26.6,6.9,2601850.0,,96.4715576171875,,4.69013023376465,78.1,4.7,9.12248678880711,71.7804641476083,54.032,,6.57894736842105,81.0,,9.0,East Asia
MNG,Mongolia,YR2008,2127.42678594737,8.90036794067551,15.02161500005,5.565,,,67.2460975609756,24.4,6.86,2643201.0,,98.8945388793945,,,79.2,4.7,9.11731512861835,73.0207899506692,53.369,,4.16666666666667,77.0,,9.8,East Asia
MNG,Mongolia,YR2009,1703.32756790019,-1.26859893608282,13.6044846187851,5.86,,,67.9690243902439,22.5,6.65,2691115.0,,109.426750183105,98.5075302124023,5.14484977722168,80.3,4.4,9.11217830189963,74.2336967289894,53.541,,3.94736842105263,75.0,1.03253996372223,10.0,East Asia
MNG,Mongolia,YR2010,2625.21881402433,6.3651616786311,23.5263365544641,6.549,3.5,33.1,68.5056097560976,20.8,6.6,2738622.0,98.2600021362305,121.840103149414,91.1776885986328,4.64510011672974,78.5,4.5,9.10805179300629,75.4224593493441,53.202,98.3399963378906,3.94736842105263,71.0,1.02402997016907,10.2,East Asia
MNG,Mongolia,YR2011,3736.04201455077,17.2907775869555,43.9121127615061,4.769,2.2,33.9,69.109268292683,19.4,6.91,2786317.0,,120.545547485352,,4.60902976989746,72.1,4.0,9.1075731369755,76.3129761358457,53.903,,3.94736842105263,67.0,,12.5,East Asia
MNG,Mongolia,YR2012,4328.89001905655,12.3198198494032,34.7559826095308,3.905,1.1,33.8,69.500243902439,18.2,7.0,2839705.0,,115.839420097405,,5.19520998001099,83.7,3.0,9.10685777424814,77.0456343168303,53.787,,14.8648648648649,63.0,,16.4,East Asia
MNG,Mongolia,YR2013,4340.14310544449,11.6489161878925,16.3700755246398,4.231,,,70.0980487804878,17.3,6.96,2899011.0,,107.682179792169,,4.94077014923096,81.2,3.0,9.10613594411107,77.7798259632281,53.647,,14.8648648648649,59.0,,17.7,East Asia
MNG,Mongolia,YR2014,4126.23975800524,7.88522548204762,2.7625883357052,4.798,0.8,32.0,70.5831707317073,16.5,7.06,2963113.0,,99.8473218349628,,4.71484994888306,86.0,3.3,9.10542135370957,78.5150961295777,53.531,,14.8648648648649,56.0,,19.9424,East Asia
MNG,Mongolia,YR2015,3838.92126989984,2.37983580731722,0.811709460633853,4.861,,,70.810243902439,15.7,7.3,3026864.0,,97.8139824176106,,4.22361993789673,88.0,3.5,9.10469149761818,79.2523120738023,53.429,,14.4736842105263,52.0,,22.5,East Asia
MNG,Mongolia,YR2016,3619.90026383792,1.48978448679577,-37.1726532341221,7.235,1.9,32.3,70.2239024390244,15.0,7.55,3088856.0,,97.2863818674059,,5.18310022354126,90.8,3.4,9.10397870509873,79.9910274586386,52.092,,17.1052631578947,48.0,,22.2658,East Asia
MNG,Mongolia,YR2017,3645.96708669551,5.63687638694772,13.0160280600797,6.359,,,70.5434146341463,14.2,7.7,3148917.0,,94.4515595966861,,4.06897020339966,93.6,1.8,9.10326591257927,80.7307985361717,52.687,,17.1052631578947,45.0,,23.7143,East Asia
MNG,Mongolia,YR2018,4107.64288528468,7.74488062024881,14.8088797144773,5.377,1.7,32.7,70.8270731707317,13.5,7.86,3208189.0,96.9000015258789,95.085682296023,91.2949725153641,,98.1,2.1,9.10255545816196,81.4783824183296,51.717,98.0,17.1052631578947,45.0,,47.13,East Asia
MNG,Mongolia,YR2019,4347.54610314873,5.60224422064255,17.1989395200126,9.024,,,71.0531707317073,12.8,7.94,3267673.0,98.4599990844727,94.1334790567196,88.7463471502002,,98.9,2.3,9.10182513109581,82.233221224194,57.902,98.7600021362305,17.3333333333333,45.0,0.99260002374649,51.08,East Asia
MNG,Mongolia,YR2020,4001.25193077703,-4.55775197583431,12.9130799939653,6.413,,,71.3490243902439,12.2,8.23,3327204.0,99.1800003051758,92.3464601580662,95.3826370696027,,99.5,2.9,9.09965848797644,82.994734823721,56.048,99.2399978637695,17.3333333333333,47.0,0.999824345111847,62.5,East Asia
MNG,Mongolia,YR2021,4517.61578018785,1.63676957736662,14.217731942267,7.871,,,71.6451219512195,11.8,10.57,3383741.0,99.272758866107,92.024228960725,98.3276220923038,,100.0,3.0,9.09894465963877,83.761628489025,53.158,99.6997750928395,17.1052631578947,63.0,0.99825781583786,81.6068,East Asia
MNG,Mongolia,YR2022,4993.51487463495,5.0327096366527,14.6053065112102,5.954,0.4,31.4,71.9007317073171,11.6,8.75,3433748.0,98.7300033569336,93.3473848373298,93.5508272676123,,100.0,,9.09849695989111,84.5344346158514,54.629,98.9100036621094,17.1052631578947,41.0,,82.1725,East Asia
MNG,Mongolia,YR2023,5838.63108083902,7.4221127615025,11.0581069914836,5.178,,,72.1224390243902,11.4,8.58,3481145.0,98.6399993896484,93.0654411114222,96.8181201904352,3.65764999389648,100.0,,9.09172405879304,85.311512645746,52.467,98.9300003051758,17.1052631578947,41.0,,83.0162,East Asia
MYS,Malaysia,YR2000,4083.52874483605,8.85886816969386,4.03842862393763,3.0,,,72.732,7.7,2.05,22967816.0,88.6900024414062,97.4562911987305,76.4828262329102,5.9716100692749,98.6,4.4,59.9341043981129,96.1058225790824,40.593,85.3499984741211,10.3626943005181,37.0,1.03747999668121,21.3847,Southeast Asia
MYS,Malaysia,YR2001,3943.79943910239,0.517675319192861,0.597029318252079,3.53,,,73.08,7.2,2.01,23526538.0,,95.4063110351562,75.6187362670898,7.48446989059448,98.6,4.2,59.7077461573581,96.2135218448603,41.052,,10.3626943005181,36.0,1.03576004505157,26.696,Southeast Asia
MYS,Malaysia,YR2002,4184.03163773539,5.39098830692797,3.16612432250471,3.48,,,73.469,6.9,1.96,24102477.0,,92.926628112793,75.0011596679688,7.65792989730835,98.6,3.5,59.4813879166033,96.3185542508289,41.471,,10.3626943005181,34.0,1.04010999202728,32.3382,Southeast Asia
MYS,Malaysia,YR2003,4465.32194567208,5.7884992858875,2.92094209456765,3.61,3.2,46.4,73.727,6.7,1.92,24679602.0,,93.3964691162109,80.088996887207,7.50288009643555,98.7,3.3,59.2550296758484,96.421011641098,41.868,,10.4712041884817,34.0,1.05480003356934,34.9712,Southeast Asia
MYS,Malaysia,YR2004,4939.24851854427,6.78343772370305,3.50787262049412,3.54,,,74.027,6.6,1.89,25256772.0,,96.0182037353516,80.5677719116211,5.92389011383057,98.7,3.2,59.0286714350936,96.5209270315964,42.255,,9.1324200913242,33.0,1.05432999134064,42.2523,Southeast Asia
MYS,Malaysia,YR2005,5555.58179951206,5.33213916141486,2.73438734940078,3.53,,,74.37,6.5,1.88,25836071.0,,97.1333618164062,76.2537536621094,,98.7,3.0,58.8023131943388,96.6181133763505,42.637,,9.1324200913242,31.0,1.04351997375488,48.6292,Southeast Asia
MYS,Malaysia,YR2006,6158.40785533236,5.5848470671515,4.72716484834358,3.32,1.7,44.8,74.697,6.5,1.9,26417909.0,,97.8367385864258,75.8026123046875,4.48576021194458,98.8,3.1,58.5759549535839,96.7127740822189,43.027,,9.1324200913242,30.0,1.03987002372742,51.638,Southeast Asia
MYS,Malaysia,YR2007,7168.93031942508,6.29878592740947,4.68684578287436,3.31,,,74.961,6.5,1.91,26998389.0,,98.3626403808594,74.2519378662109,4.37253999710083,98.9,2.8,58.3495967128291,96.8049040699595,43.436,,10.0456621004566,30.0,1.03830003738403,55.7,Southeast Asia
MYS,Malaysia,YR2008,8371.82156086005,4.83176988913097,3.28081949125174,3.34,1.5,45.5,75.151,6.5,1.93,27570059.0,,98.6990509033203,74.8359527587891,3.95851993560791,99.0,3.0,58.1232384720743,96.894523797627,43.866,,10.8108108108108,29.0,1.04065001010895,55.8,Southeast Asia
MYS,Malaysia,YR2009,7191.43287234626,-1.51352871598714,0.056692316075743,3.62,,,75.269,6.5,1.92,28124778.0,,98.7940902709961,75.0242767333984,5.97418022155762,99.3,2.3,57.8968802313194,96.981531661434,44.31,,9.90990990990991,29.0,1.0393500328064,55.9,Southeast Asia
MYS,Malaysia,YR2010,8899.34505544675,7.42484738326097,4.26864663854031,3.32,,,75.376,6.5,1.91,28655776.0,93.120002746582,98.8697814941406,77.2140274047852,4.96645021438599,99.5,2.0,57.6705219905646,97.0660732321152,44.792,90.75,9.90990990990991,29.0,1.03811001777649,56.3,Southeast Asia
MYS,Malaysia,YR2011,10217.1068585031,5.29391283414003,5.07446032143377,3.05,0.4,43.9,75.488,6.5,1.9,29162039.0,,98.855643801119,77.5925369262695,5.76293992996216,99.5,2.2,57.9849764115051,97.1420179422796,45.295,,10.4072398190045,29.0,1.0424599647522,61.0,Southeast Asia
MYS,Malaysia,YR2012,10600.5744240026,5.47345419253853,2.82905738174529,3.04,,,75.552,6.5,1.9,29662831.0,,98.7042528833624,81.2371978759766,5.73902988433838,99.8,2.5,58.2994308324456,97.2149965525313,47.029,,10.4072398190045,29.0,1.02717995643616,65.8,Southeast Asia
MYS,Malaysia,YR2013,10713.6407638899,4.69372252557893,3.49431175959971,3.14,0.1,41.3,75.464,6.5,1.91,30174265.0,,98.9066848845224,80.938362121582,5.48120021820068,99.6,2.8,58.6138852533861,97.2860389333655,48.76,,10.3603603603604,29.0,1.03311002254486,57.0575,Southeast Asia
MYS,Malaysia,YR2014,11013.3107334403,6.00672194558203,3.14122940365348,2.88,,,75.345,6.6,1.85,30696137.0,,97.15563448844,83.2836303710938,5.21263980865479,99.7,3.0,58.9283396743266,97.3553157635016,50.475,,10.3603603603604,30.0,1.04203999042511,63.6654,Southeast Asia
MYS,Malaysia,YR2015,9648.6797937523,5.09153242155011,3.27094402931735,3.1,0.1,41.1,75.288,6.6,1.86,31232798.0,,95.6311535513474,81.5115814208984,4.89486980438232,99.9,3.4,59.2427940952671,97.4227111540385,50.83,,10.3603603603604,30.0,1.04466998577118,71.0641,Southeast Asia
MYS,Malaysia,YR2016,9476.53409809923,4.44978139761541,4.47130958598651,3.44,,,75.371,6.7,1.88,31789685.0,94.879997253418,96.2219697129545,79.8283920288086,4.75192022323608,99.9,4.4,58.7875209252777,97.4883578339003,50.986,93.370002746582,10.3603603603604,30.0,1.03882002830505,78.7883,Southeast Asia
MYS,Malaysia,YR2017,9862.54806612235,5.81272240983328,2.9358203805856,3.41,,,75.542,6.7,1.89,32355644.0,95.0800018310547,96.2574604579347,78.8863677978516,4.6753101348877,100.0,5.2,58.6348805356871,97.5518244346184,51.285,93.5500030517578,10.3603603603604,29.0,1.03454005718231,80.1405,Southeast Asia
MYS,Malaysia,YR2018,10901.8019954421,4.84308697634881,2.31458721219734,3.3,0.0,41.2,75.734,6.7,1.9,32910967.0,94.8499984741211,95.7761544783431,74.4872817993164,4.47865009307861,100.0,5.3,58.4822401460965,97.6132438171196,51.625,93.5,13.9013452914798,29.0,1.04651999473572,81.201,Southeast Asia
MYS,Malaysia,YR2019,10920.191763972,4.41318742129586,2.50697705748044,3.33,,,75.9,6.7,1.9,33440596.0,94.9700012207031,94.3275054202176,75.3229827880859,4.15776014328003,100.0,5.7,58.3295997565059,97.6726796234952,51.783,93.6500015258789,14.4144144144144,28.0,1.04038000106812,84.1871,Southeast Asia
MYS,Malaysia,YR2020,9957.52626697613,-5.45684658426701,1.20275464255821,4.54,,,76.057,6.7,1.93,33889558.0,,93.1800129351047,73.2459411621094,3.91176009178162,100.0,7.0,58.1769593669152,97.7301935332944,51.371,,14.8648648648649,29.0,1.03951001167297,89.555,Southeast Asia
MYS,Malaysia,YR2021,10903.1037480772,3.31534954399166,5.41626377085161,4.64,0.0,40.7,73.917,6.7,1.97,34282399.0,,92.5769881927004,74.9618181140898,4.26109393398867,100.0,7.5,58.0243189773246,97.7858740262041,51.371,,14.8648648648649,52.0,,96.7514,Southeast Asia
MYS,Malaysia,YR2022,11754.5678336248,9.03173723044451,3.68486215546291,3.93,,,75.444,6.7,1.94,34695493.0,95.7699966430664,89.7872630978958,78.8341986282999,3.49933781956284,100.0,,57.871678587734,97.8397514976645,51.597,94.6699981689453,13.5746606334842,38.0,,97.3986,Southeast Asia
MYS,Malaysia,YR2023,11386.0395636528,3.5370638041057,1.97990062716743,3.858,,,76.657,6.8,1.96,35126298.0,,91.5021106685076,79.4472788704033,3.51480007171631,100.0,,57.7190381981434,97.8919385183286,51.592,,13.5135135135135,26.0,,97.6927,Southeast Asia
NPL,Nepal,YR2000,223.830289183078,6.19999998192236,-0.00882425294523833,10.531,,,62.642,61.8,,24546509.0,,114.346168518066,34.4201507568359,2.9751501083374,29.9,88.3,40.3261946285316,79.4883969819743,21.283,,5.85365853658537,480.0,0.740620017051697,0.204652,South Asia
NPL,Nepal,YR2001,240.795114544664,4.79989214255407,0.347091875363344,10.502,,,63.288,58.8,0.21,24946748.0,48.6100006103516,106.702140808105,37.3896903991699,3.70837998390198,24.6,87.8,40.4526473665853,80.1670910944801,21.497,34.8899993896484,5.85365853658537,443.0,0.77267998456955,0.240015,South Asia
NPL,Nepal,YR2002,238.89140296106,0.120143177369414,-0.0983748686510898,10.593,,,63.507,55.9,0.21,25328981.0,,110.702140808105,41.0556297302246,3.15283989906311,36.4,90.0,40.579100104639,80.8065175847141,21.723,,5.85365853658537,414.0,0.788039982318878,0.312956,South Asia
NPL,Nepal,YR2003,246.429706587633,3.94503776051116,0.233443620739643,10.644,55.7,43.8,64.229,53.3,0.2,25688758.0,,109.978630065918,42.0749092102051,3.11435008049011,39.6,89.4,40.7055528426927,81.4416869635326,21.954,,5.85365853658537,387.0,0.812870025634766,0.382811,South Asia
NPL,Nepal,YR2004,279.587750044428,4.68260325152944,-0.00573755737053384,10.652,,,64.744,50.9,0.2,26016656.0,,112.833976745605,,3.1719400882721,37.2,90.3,40.8320055807464,82.0725089382401,22.211,,5.85365853658537,364.0,,0.449844,South Asia
NPL,Nepal,YR2005,309.024168339372,3.47918104829496,0.030156295078659,10.59,,,65.275,48.8,0.26,26309458.0,,113.656700134277,45.098201751709,3.3646399974823,46.1,89.5,40.9584583188001,82.6989066918082,22.502,,5.85365853658537,344.0,0.867730021476746,0.826551,South Asia
NPL,Nepal,YR2006,340.431796437968,3.36461478056277,-0.073509433259411,10.609,,,65.891,46.9,0.26,26565425.0,,128.364685058594,42.5181617736816,3.60536003112793,51.2,91.2,41.0849110568539,83.3207910288118,22.826,,5.88235294117647,318.0,0.910690009593964,1.14139,South Asia
NPL,Nepal,YR2007,385.449767660642,3.41156027980276,0.0556064154566332,10.642,,,66.169,45.1,0.26,26788492.0,,130.224639892578,42.0970306396484,3.51721000671387,52.6,91.3,41.2113637949076,83.9381629345447,23.184,,17.3252279635258,309.0,0.946439981460571,1.41,South Asia
NPL,Nepal,YR2008,464.817391891529,6.10463914373472,0.00793215735192788,10.597,,,66.442,43.4,0.26,26990037.0,55.5625898340797,128.883773803711,48.0189094543457,3.8051700592041,56.0,90.5,41.3378165329613,84.5508362701857,23.611,43.3278822819609,33.1649831649832,302.0,0.970969974994659,1.73,South Asia
NPL,Nepal,YR2009,473.078751198621,4.5330787246486,0.297715388957693,10.582,,,66.6,41.8,0.26,27173035.0,,141.323684692383,49.2625999450684,4.6637601852417,59.3,88.9,41.464269271015,85.158729874995,24.107,,33.1649831649832,299.0,0.984860002994537,1.97,South Asia
NPL,Nepal,YR2010,585.278491984574,4.81641464694573,0.548294665887946,10.563,21.5,32.8,66.772,40.2,0.25,27341952.0,,147.086534908967,55.5892906188965,3.63172006607056,68.6,87.3,41.5907220090687,85.7617588960131,24.652,,33.1649831649832,297.0,1.02895998954773,7.93,South Asia
NPL,Nepal,YR2011,785.518656222132,3.42180870116162,0.435814930594323,10.627,,,67.123,38.7,0.26,27464494.0,59.6300010681152,151.550483561125,58.9935111999512,3.84261989593506,67.3,87.0,41.5907220090687,86.3599023849968,25.22,48.8400001525879,33.1649831649832,286.0,1.03849005699158,9.0,South Asia
NPL,Nepal,YR2012,788.202937148377,4.67014192446953,0.42369151125933,10.632,,,67.364,37.1,0.26,27534915.0,,149.360557184797,63.1414794921875,3.29736995697021,75.2,84.7,41.5907220090687,86.9532837280701,25.73,,33.1649831649832,272.0,1.05223000049591,11.1493,South Asia
NPL,Nepal,YR2013,803.269595420477,3.52515317129149,0.334712330597339,10.666,,,67.598,35.6,0.26,27589996.0,,145.726105062929,65.4935302734375,3.01811003684998,77.4,86.0,41.5907220090687,87.5415795968781,26.161,,,258.0,1.05219995975494,13.3,South Asia
NPL,Nepal,YR2014,821.455224911731,6.01148284250441,0.133746236524448,10.62,,,67.812,34.1,0.27,27672370.0,,143.002222135589,67.5318298339844,3.47213006019592,84.9,84.0,41.5907220090687,88.1248062062868,26.575,,29.4807370184255,245.0,1.05302000045776,15.44,South Asia
NPL,Nepal,YR2015,875.543635474862,3.97605327162971,0.213029527712984,10.643,,,67.374,32.6,0.25,27823629.0,,143.572010949657,68.6131210327148,3.25902009010315,82.0,85.2,41.5907220090687,88.7026979901049,27.006,,29.5492487479132,236.0,1.05463004112244,17.5816,South Asia
